"customerid","days_since_purchase","recency_score","num_orders","frequency_score","customer_revenue","monetary_score"
"12816",95,3,"2",2,"572.20",2
"13816",23,4,"2",2,"571.67",2
"15198",92,3,"5",4,"571.35",2
"15691",252,2,"4",4,"571.30",2
"18053",70,3,"3",3,"571.07",2
"15821",44,4,"2",3,"570.96",2
"13190",544,1,"3",3,"570.66",2
"15315",64,3,"2",3,"570.50",2
"17122",119,3,"4",4,"570.50",2
"15857",18,5,"2",3,"570.48",2
"14170",375,2,"3",3,"570.18",2
"17433",88,3,"2",2,"569.96",2
"15169",382,2,"2",2,"569.22",2
"15920",154,3,"9",5,"569.14",2
"13406",427,1,"2",2,"568.92",2
"18244",430,1,"2",2,"568.64",2
"13321",72,3,"2",2,"567.36",2
"16667",68,3,"2",3,"567.18",2
"14208",94,3,"2",2,"567.05",2
"15627",457,1,"2",3,"566.90",2
"13998",446,1,"3",3,"566.70",2
"18150",32,4,"3",3,"566.58",2
"16250",261,2,"3",3,"565.24",2
"13894",23,4,"3",3,"564.62",2
"15344",0,5,"3",3,"563.94",2
"15143",225,2,"2",2,"563.63",2
"15597",35,4,"2",3,"563.37",2
"14986",376,2,"2",2,"563.10",2
"17665",493,1,"1",2,"563.10",2
"17195",655,1,"1",1,"562.98",2
"17970",211,2,"1",1,"562.79",2
"12559",310,2,"2",3,"561.71",2
"17233",35,4,"3",3,"560.86",2
"15655",243,2,"1",1,"560.67",2
"17413",404,2,"2",2,"560.14",2
"14273",51,4,"4",3,"559.97",2
"15415",313,2,"1",1,"559.61",2
"17503",2,5,"2",2,"558.96",2
"17223",310,2,"3",3,"558.04",2
"14592",35,4,"3",3,"557.94",2
"13260",61,3,"1",1,"557.62",2
"18127",19,5,"4",3,"556.13",2
"13024",470,1,"2",2,"555.87",2
"15102",530,1,"2",2,"554.67",2
"15634",17,5,"2",3,"554.65",2
"18056",288,2,"2",2,"554.60",2
"16641",105,3,"2",3,"554.50",2
"15650",521,1,"2",3,"553.88",2
"17407",411,1,"1",1,"552.90",2
"17016",576,1,"1",1,"552.40",2
"12797",365,2,"2",2,"552.08",2
"12363",109,3,"2",3,"552.00",2
"13677",404,2,"2",2,"551.24",2
"16414",21,4,"5",4,"551.21",2
"17674",74,3,"2",2,"551.04",2
"17291",308,2,"1",1,"550.80",2
"17265",138,3,"2",2,"550.01",2
"12390",79,3,"1",1,"549.84",2
"16111",428,1,"1",1,"549.33",2
"15055",474,1,"3",3,"549.12",2
"15200",494,1,"1",2,"549.05",2
"15842",393,2,"2",3,"548.80",2
"13948",360,2,"4",4,"548.76",2
"16936",25,4,"2",2,"548.29",2
"18039",374,2,"4",4,"548.22",2
"16536",110,3,"1",1,"548.12",2
"15598",53,4,"2",3,"548.02",2
"16031",92,3,"2",3,"547.90",2
"15350",373,2,"2",3,"547.60",2
"16811",4,5,"2",3,"547.07",2
"17637",31,4,"2",2,"547.06",2
"17295",28,4,"3",3,"547.00",2
"17520",53,4,"1",2,"546.81",2
"15080",427,1,"2",2,"546.25",2
"17806",11,5,"1",1,"546.04",2
"15728",379,2,"2",3,"544.60",2
"18207",499,1,"1",1,"544.47",2
"16475",88,3,"4",4,"544.30",2
"13390",74,3,"1",1,"544.08",2
"13955",154,3,"3",3,"544.07",2
"14716",43,4,"3",3,"543.28",2
"16927",115,3,"3",3,"543.05",2
"15959",682,1,"3",3,"542.89",2
"13785",428,1,"4",3,"542.49",2
"15675",81,3,"4",4,"542.04",2
"16230",189,2,"2",2,"542.03",2
"16060",400,2,"3",3,"541.95",2
"16647",169,3,"4",4,"541.90",2
"17447",40,4,"2",2,"541.53",2
"17580",252,2,"5",4,"541.02",2
"16576",420,1,"2",3,"540.87",2
"12819",458,1,"1",1,"540.52",2
"12743",134,3,"2",2,"540.13",2
"17524",361,2,"3",3,"539.14",2
"13812",42,4,"3",3,"539.00",2
"15539",7,5,"1",1,"538.46",2
"13961",392,2,"1",2,"538.40",2
"14539",15,5,"2",2,"537.48",2
"16804",23,4,"3",3,"536.99",2
"18140",473,1,"1",2,"536.41",2
"13207",15,5,"4",3,"535.86",2
"15890",394,2,"5",4,"535.65",2
"16142",249,2,"1",1,"535.34",2
"12810",534,1,"2",2,"534.99",2
"13385",329,2,"1",1,"534.57",2
"17443",219,2,"1",1,"534.24",2
"17436",1,5,"5",4,"534.06",2
"16785",409,2,"1",1,"533.78",2
"16707",400,2,"4",3,"533.41",2
"13594",52,4,"2",2,"533.32",2
"15433",213,2,"2",3,"533.30",2
"15825",172,3,"1",2,"532.94",2
"15659",43,4,"3",3,"532.49",2
"15115",18,5,"2",2,"531.85",2
"14940",417,1,"2",2,"531.49",2
"16706",37,4,"3",3,"531.35",2
"16935",381,2,"3",3,"530.86",2
"15917",247,2,"5",4,"530.17",2
"18159",301,2,"1",2,"530.15",2
"14002",134,3,"2",2,"529.73",2
"17458",15,5,"2",2,"529.58",2
"18191",261,2,"2",2,"529.40",2
"18043",24,4,"3",3,"529.29",2
"17999",37,4,"3",3,"528.46",2
"16406",18,5,"3",3,"528.36",2
"15756",61,3,"4",4,"528.01",2
"18098",396,2,"1",1,"527.94",2
"14616",242,2,"5",4,"527.78",2
"12479",11,5,"1",1,"527.20",2
"16421",376,2,"3",3,"526.27",2
"15919",19,5,"2",3,"525.69",2
"15467",9,5,"3",3,"524.88",2
"14417",387,2,"1",1,"524.65",2
"15683",117,3,"2",3,"524.54",2
"17765",158,3,"4",3,"524.00",2
"13277",15,5,"7",4,"523.30",2
"17712",44,4,"1",2,"522.91",2
"13605",387,2,"2",2,"522.67",2
"16413",56,4,"2",2,"522.03",2
"17514",128,3,"2",2,"522.00",2
"12956",306,2,"4",4,"521.89",2
"15689",119,3,"3",3,"521.03",2
"13977",411,1,"1",2,"519.81",2
"12571",39,4,"2",2,"519.61",2
"12777",457,1,"1",1,"519.45",2
"12825",521,1,"2",2,"518.63",2
"13600",312,2,"2",2,"518.42",2
"12979",729,1,"1",1,"517.70",2
"18205",36,4,"2",3,"517.36",2
"14311",242,2,"2",2,"516.45",2
"13043",273,2,"1",1,"516.42",2
"14429",403,2,"1",1,"516.28",2
"13859",326,2,"2",2,"515.86",2
"18243",414,1,"1",1,"515.78",2
"14949",469,1,"4",3,"515.00",2
"17510",24,4,"2",2,"514.56",2
"18212",326,2,"2",2,"514.37",2
"12897",204,2,"4",3,"514.25",2
"12977",156,3,"4",4,"513.88",2
"16829",156,3,"2",3,"513.32",2
"13177",64,3,"2",2,"512.20",2
"15891",226,2,"1",2,"511.68",2
"12361",287,2,"4",4,"511.25",2
"16561",5,5,"2",3,"511.12",2
"13367",431,1,"1",1,"510.20",2
"13710",31,4,"3",3,"509.52",2
"14008",432,1,"1",1,"509.04",2
"12436",99,3,"1",1,"509.01",2
"12907",395,2,"2",2,"508.91",2
"15417",85,3,"1",1,"508.80",2
"17391",163,3,"2",2,"508.80",2
"14317",64,3,"1",1,"508.58",2
"13067",82,3,"3",3,"508.51",2
"14552",151,3,"3",3,"507.93",2
"17415",79,3,"1",1,"507.84",2
"14158",40,4,"1",1,"507.66",2
"17384",19,4,"3",3,"507.55",2
"13885",189,2,"2",2,"506.80",2
"13123",472,1,"2",2,"506.75",2
"14647",201,2,"2",2,"506.04",2
"12988",292,2,"1",1,"505.82",2
"14807",390,2,"2",2,"504.14",2
"17630",169,3,"2",2,"503.60",2
"12376",389,2,"2",2,"503.15",2
"12419",385,2,"2",2,"503.01",2
"15138",393,2,"1",2,"502.52",2
"17276",402,2,"1",1,"502.49",2
"17266",2,5,"5",4,"501.72",2
"13865",58,4,"4",3,"501.56",2
"15881",312,2,"5",4,"501.39",2
"14968",30,4,"2",2,"501.24",2
"13116",138,3,"1",1,"501.14",2
"13247",17,5,"4",3,"501.12",2
"18049",437,1,"2",2,"500.92",2
"17248",120,3,"2",2,"500.54",2
"16616",15,5,"2",3,"500.42",2
"12366",633,1,"1",1,"500.24",2
"17110",165,3,"3",3,"499.90",2
"13553",674,1,"1",2,"499.60",2
"15193",60,3,"1",2,"499.32",2
"17256",107,3,"5",4,"498.93",2
"16488",33,4,"3",3,"498.80",2
"14171",98,3,"2",2,"498.79",2
"17053",130,3,"1",1,"498.48",2
"16820",95,3,"1",1,"497.61",2
"17680",23,4,"3",3,"497.45",2
"17335",383,2,"2",2,"497.04",2
"17923",282,2,"3",3,"497.00",2
"12943",558,1,"2",2,"496.50",2
"15300",64,3,"1",1,"496.44",2
"15018",38,4,"3",3,"496.21",2
"15278",561,1,"4",4,"496.16",2
"12904",18,5,"2",2,"496.06",2
"16977",395,2,"4",3,"496.00",2
"17995",281,2,"3",3,"495.48",2
"14319",424,1,"1",1,"494.85",2
"16352",17,5,"2",2,"494.44",2
"17333",85,3,"1",1,"494.25",2
"12763",138,3,"2",2,"494.08",2
"15447",330,2,"5",4,"492.88",2
"14270",331,2,"1",1,"492.65",2
"18203",157,3,"4",3,"492.52",2
"14310",432,1,"1",1,"492.10",2
"13732",28,4,"1",2,"491.86",2
"17269",385,2,"1",1,"491.81",2
"14663",430,1,"2",2,"490.60",2
"15000",47,4,"1",2,"490.52",2
"15877",1,5,"2",3,"490.33",2
"14416",22,4,"2",2,"490.22",2
"12983",598,1,"1",1,"490.08",2
"12634",535,1,"2",2,"490.00",2
"17476",395,2,"2",2,"489.86",2
"17715",200,2,"2",2,"489.60",2
"17988",11,5,"14",5,"489.54",2
"14722",147,3,"3",3,"489.52",2
"18280",277,2,"2",3,"488.15",2
"17608",33,4,"4",3,"488.06",2
"15165",373,2,"1",2,"487.75",2
"13412",620,1,"1",1,"487.35",2
"16021",395,2,"2",3,"487.03",2
"13733",410,2,"2",2,"487.03",2
"13675",151,3,"2",2,"486.82",2
"17453",17,5,"2",2,"486.72",2
"12920",17,5,"4",4,"486.64",2
"13153",5,5,"1",1,"486.22",2
"15216",87,3,"2",2,"486.09",2
"12443",732,1,"1",1,"485.31",2
"16999",23,4,"2",2,"484.82",2
"16024",12,5,"3",3,"483.99",2
"16603",74,3,"2",3,"482.47",2
"17996",379,2,"3",3,"482.33",2
"12542",484,1,"2",3,"481.88",2
"18216",31,4,"1",2,"481.75",2
"17106",389,2,"1",1,"481.58",2
"13176",46,4,"1",1,"481.49",2
"15174",322,2,"2",2,"481.46",2
"13428",10,5,"3",3,"478.54",2
"15589",255,2,"3",3,"478.53",2
"12447",243,2,"1",1,"476.49",2
"18176",358,2,"1",1,"476.35",2
"15277",46,4,"2",3,"476.34",2
"15507",171,3,"1",1,"475.86",2
"15780",183,3,"3",3,"475.28",2
"14322",429,1,"4",4,"474.10",2
"17104",423,1,"1",1,"474.03",2
"16635",406,2,"1",1,"473.00",2
"13194",135,3,"2",2,"472.78",2
"14975",57,4,"2",2,"472.39",2
"13642",215,2,"4",3,"472.20",2
"13161",313,2,"2",2,"472.13",2
"16038",7,5,"3",3,"471.78",2
"15721",11,5,"1",1,"471.40",2
"14237",373,2,"2",2,"471.14",2
"16473",164,3,"4",4,"470.83",2
"13066",24,4,"2",2,"470.80",2
"15963",19,4,"2",3,"470.76",2
"17254",4,5,"3",3,"469.48",2
"14058",462,1,"2",2,"469.19",2
"14369",642,1,"2",2,"469.13",2
"15557",28,4,"1",1,"468.91",2
"15387",492,1,"1",1,"468.65",2
"12554",448,1,"1",2,"468.50",2
"13171",21,4,"3",3,"468.41",2
"17294",669,1,"2",2,"467.79",2
"17187",226,2,"2",2,"467.71",2
"14029",63,3,"2",2,"467.66",2
"16390",536,1,"3",3,"467.50",2
"12958",400,2,"2",2,"467.34",2
"14052",19,4,"2",2,"466.66",2
"14148",233,2,"2",2,"466.29",2
"16504",25,4,"1",1,"465.88",2
"13248",124,3,"2",2,"465.68",2
"13928",10,5,"4",3,"464.57",2
"15349",158,3,"2",3,"463.91",2
"14727",274,2,"3",3,"463.73",2
"18083",397,2,"1",1,"463.53",2
"17040",137,3,"2",2,"463.25",2
"17964",31,4,"2",2,"463.21",2
"14627",379,2,"1",1,"462.75",2
"14331",124,3,"2",2,"462.66",2
"15958",74,3,"4",3,"462.12",2
"14954",12,5,"2",2,"462.12",2
"13624",388,2,"1",2,"462.08",2
"18284",431,1,"1",1,"461.68",2
"15540",11,5,"2",3,"460.68",2
"12491",38,4,"1",2,"460.40",2
"16310",414,1,"2",2,"460.08",2
"17111",47,4,"2",2,"459.58",2
"16596",15,5,"4",3,"458.98",2
"14118",428,1,"1",1,"458.45",2
"13957",417,1,"3",3,"458.25",2
"14599",390,2,"2",2,"457.89",2
"14011",480,1,"2",2,"457.82",2
"15121",50,4,"2",2,"457.72",2
"16069",417,1,"1",1,"457.70",2
"12375",10,5,"2",2,"457.50",2
"17344",46,4,"2",2,"457.36",2
"12564",261,2,"1",1,"456.90",2
"14819",64,3,"4",4,"456.41",2
"16039",423,1,"2",3,"456.40",2
"14296",421,1,"2",2,"456.40",2
"12999",196,2,"3",3,"455.88",2
"15585",176,3,"1",1,"455.30",2
"14335",16,5,"2",2,"454.86",2
"16765",294,2,"2",3,"454.75",2
"17067",724,1,"3",3,"454.54",2
"12459",605,1,"1",1,"454.36",2
"17140",247,2,"1",1,"454.12",2
"15475",77,3,"1",1,"454.11",2
"17564",24,4,"3",3,"454.01",2
"17376",70,3,"4",3,"453.64",2
"18158",9,5,"2",2,"453.40",2
"16481",682,1,"1",2,"453.38",2
"12729",113,3,"1",2,"453.01",2
"14184",66,3,"1",1,"452.89",2
"16799",432,1,"2",3,"452.78",2
"13698",596,1,"2",2,"451.73",2
"18100",550,1,"1",1,"451.56",2
"15802",142,3,"1",1,"451.42",2
"18031",378,2,"1",1,"451.30",2
"15961",379,2,"1",1,"451.29",2
"12831",262,2,"3",3,"451.11",2
"15124",22,4,"4",3,"450.82",2
"16870",469,1,"1",2,"450.16",2
"13150",484,1,"3",3,"449.97",2
"14784",26,4,"3",3,"449.93",2
"13877",86,3,"3",3,"449.68",2
"13489",105,3,"4",4,"449.52",2
"15126",536,1,"2",2,"449.49",2
"12448",44,4,"1",1,"449.45",2
"15418",425,1,"2",3,"449.42",2
"17823",421,1,"2",2,"449.25",2
"15739",66,3,"1",1,"449.12",2
"14761",58,4,"3",3,"447.92",2
"14780",54,4,"2",2,"447.68",2
"18201",722,1,"1",1,"447.53",2
"13754",151,3,"3",3,"447.05",2
"16095",456,1,"1",2,"447.05",2
"14149",220,2,"1",1,"446.62",2
"17370",72,3,"4",3,"446.18",2
"14010",565,1,"2",2,"445.15",2
"14328",438,1,"1",1,"445.05",2
"18134",598,1,"2",2,"445.00",2
"12788",463,1,"4",3,"444.90",2
"18270",38,4,"3",3,"444.55",2
"14638",50,4,"1",1,"443.60",2
"16424",191,2,"2",2,"443.06",2
"16404",70,3,"1",2,"443.05",2
"18222",92,3,"1",1,"443.00",2
"14996",481,1,"2",2,"442.29",2
"17699",476,1,"2",2,"442.00",2
"12579",78,3,"1",1,"440.42",2
"18233",325,2,"1",1,"440.00",2
"13954",1,5,"2",2,"439.92",2
"17643",373,2,"2",2,"439.70",2
"16025",29,4,"1",1,"439.66",2
"16968",4,5,"2",2,"439.43",2
"13086",382,2,"1",1,"439.33",2
"17718",232,2,"2",2,"439.18",2
"13432",571,1,"2",2,"439.10",2
"16519",25,4,"4",3,"439.06",2
"13358",268,2,"1",1,"439.03",2
"13964",387,2,"2",2,"438.90",2
"17729",596,1,"1",2,"438.65",2
"15859",432,1,"1",2,"438.46",2
"17807",395,2,"3",3,"437.87",2
"12552",38,4,"2",3,"437.82",2
"17070",114,3,"2",2,"437.42",2
"14846",427,1,"1",1,"437.40",2
"12672",329,2,"2",2,"437.05",2
"14123",733,1,"1",1,"436.18",2
"16084",299,2,"1",1,"436.18",2
"16166",428,1,"2",2,"435.83",2
"12445",22,4,"2",2,"434.98",2
"13738",396,2,"1",2,"434.78",2
"15323",562,1,"3",3,"434.60",2
"14910",2,5,"4",3,"434.35",2
"14238",326,2,"3",3,"434.23",2
"16888",400,2,"3",3,"434.20",2
"14093",12,5,"1",1,"433.86",2
"16939",488,1,"3",3,"433.85",2
"18029",642,1,"1",1,"433.77",2
"12493",165,3,"2",2,"433.74",2
"15613",610,1,"1",1,"433.72",2
"16522",435,1,"2",3,"433.36",2
"17178",731,1,"1",1,"432.96",2
"17687",420,1,"1",2,"432.68",2
"16604",562,1,"2",3,"432.45",2
"16236",78,3,"1",1,"432.20",2
"16881",66,3,"1",2,"432.00",2
"14042",725,1,"1",1,"431.98",2
"15488",92,3,"5",4,"431.92",2
"17842",602,1,"1",1,"430.69",2
"12452",16,5,"2",2,"430.57",2
"12795",18,5,"1",1,"430.48",2
"12827",5,5,"3",3,"430.15",2
"15450",30,4,"1",1,"429.84",2
"15461",460,1,"2",3,"429.70",2
"14979",735,1,"1",2,"429.66",2
"15230",239,2,"2",2,"429.60",2
"15036",72,3,"3",3,"429.56",2
"13413",639,1,"6",4,"429.44",2
"15888",80,3,"3",3,"429.16",2
"15553",60,3,"1",1,"428.93",2
"18089",446,1,"1",1,"428.45",2
"15360",39,4,"1",1,"427.93",2
"12740",63,3,"1",2,"427.60",2
"18285",660,1,"1",1,"427.00",2
"17740",389,2,"6",4,"426.90",2
"18152",646,1,"1",2,"426.69",2
"15930",67,3,"1",1,"426.63",2
"14288",213,2,"1",1,"426.60",2
"15966",450,1,"1",1,"426.53",2
"15217",563,1,"1",2,"426.24",2
"14877",418,1,"2",2,"425.85",2
"13703",318,2,"2",2,"425.56",2
"17103",722,1,"1",1,"424.30",2
"16541",735,1,"1",1,"424.03",2
"16913",290,2,"3",3,"423.91",2
"17330",22,4,"4",4,"423.80",2
"14097",481,1,"2",2,"422.86",2
"13374",414,1,"2",2,"422.80",2
"16137",680,1,"1",1,"422.70",2
"16689",75,3,"2",3,"422.60",2
"18240",46,4,"1",1,"422.58",2
"16149",4,5,"3",3,"422.22",2
"13807",367,2,"3",3,"422.20",2
"16773",57,4,"3",3,"421.24",2
"14757",75,3,"1",1,"420.50",2
"15206",10,5,"4",3,"420.30",2
"15711",556,1,"2",3,"420.25",2
"14575",488,1,"1",1,"420.22",2
"13672",301,2,"3",3,"419.92",2
"13442",667,1,"3",3,"419.87",2
"13096",394,2,"1",1,"419.70",2
"14124",84,3,"1",1,"419.58",2
"13079",4,5,"6",4,"419.18",2
"15262",323,2,"3",3,"418.82",2
"12593",108,3,"3",3,"418.10",2
"13073",411,1,"2",2,"418.08",2
"17701",252,2,"1",2,"417.95",2
"17232",2,5,"2",2,"417.77",2
"16832",184,3,"5",4,"417.61",2
"14762",263,2,"2",2,"417.57",2
"12833",145,3,"1",1,"417.38",2
"17258",396,2,"2",2,"417.30",2
"16816",103,3,"4",4,"417.06",2
"15935",239,2,"2",3,"416.86",2
"16957",239,2,"2",2,"416.64",2
"15011",395,2,"2",2,"416.60",2
"16355",375,2,"1",1,"416.35",2
"16356",197,2,"6",4,"415.87",2
"12930",78,3,"2",2,"415.80",2
"12608",404,2,"1",1,"415.79",2
"15725",15,5,"1",1,"415.25",2
"14333",67,3,"1",1,"415.20",2
"13565",19,4,"3",3,"414.80",2
"18278",73,3,"2",2,"414.20",2
"13002",318,2,"3",3,"414.13",2
"13669",50,4,"3",3,"413.55",2
"14082",364,2,"2",2,"413.36",2
"17601",239,2,"2",2,"413.08",2
"17767",15,5,"2",2,"413.05",2
"17662",661,1,"2",2,"412.92",2
"14620",205,2,"2",2,"412.78",2
"16932",53,4,"3",3,"412.55",2
"18050",359,2,"2",2,"412.06",2
"16272",116,3,"1",1,"411.70",2
"15960",374,2,"4",3,"410.95",2
"18011",373,2,"2",2,"410.79",2
"15099",84,3,"1",2,"410.48",2
"17598",381,2,"1",2,"409.98",2
"13827",57,4,"3",3,"409.80",2
"14581",16,5,"2",2,"409.65",2
"14348",260,2,"1",1,"409.57",2
"15225",234,2,"1",1,"409.40",2
"16864",434,1,"2",2,"409.25",2
"16921",61,3,"3",3,"409.21",2
"16243",33,4,"2",2,"409.10",2
"13686",182,3,"3",3,"409.04",2
"12974",197,2,"2",2,"408.95",2
"16629",73,3,"2",3,"408.63",2
"16324",128,3,"3",3,"408.59",2
"17285",628,1,"2",2,"407.94",2
"12353",204,2,"2",2,"406.76",2
"16632",485,1,"2",3,"406.40",2
"17000",396,2,"2",2,"406.30",2
"15342",129,3,"1",1,"406.09",2
"12741",529,1,"2",2,"406.07",2
"16815",453,1,"2",3,"406.02",2
"18111",589,1,"1",1,"405.85",2
"12922",161,3,"1",1,"405.38",2
"13143",584,1,"1",1,"405.10",2
"15941",637,1,"1",1,"405.00",2
"13640",611,1,"1",2,"405.00",2
"15968",388,2,"1",1,"404.55",2
"13574",411,1,"1",2,"404.45",2
"16319",217,2,"1",1,"404.40",2
"16484",173,3,"2",3,"404.30",2
"12498",21,4,"3",3,"403.70",2
"14678",579,1,"1",1,"403.39",2
"17785",53,4,"3",3,"403.38",2
"17431",313,2,"1",1,"403.30",2
"13530",634,1,"1",1,"402.98",2
"16315",330,2,"2",2,"402.71",2
"15504",81,3,"4",3,"402.70",2
"17094",322,2,"2",2,"402.20",2
"16998",149,3,"5",4,"402.00",2
"12386",337,2,"2",2,"401.90",2
"14494",25,4,"3",3,"401.46",2
"14471",591,1,"2",2,"400.95",2
"17168",498,1,"1",1,"400.20",2
"14358",389,2,"2",2,"400.06",2
"15501",404,2,"2",3,"399.95",2
"15446",376,2,"3",3,"399.75",2
"18164",37,4,"1",2,"399.65",2
"13252",394,2,"2",2,"399.30",2
"18128",537,1,"1",2,"399.29",2
"17052",28,4,"1",1,"399.09",2
"17830",1,5,"3",3,"398.70",2
"15522",32,4,"2",3,"397.99",2
"13352",60,3,"1",1,"397.98",2
"12508",26,4,"2",2,"397.88",2
"15037",376,2,"2",2,"397.76",2
"15280",172,3,"3",3,"397.52",2
"15429",26,4,"2",3,"397.35",2
"17789",281,2,"2",2,"397.15",2
"12824",59,3,"1",1,"397.12",2
"17486",261,2,"1",1,"396.87",2
"13597",400,2,"2",2,"396.71",2
"15883",2,5,"2",3,"396.48",2
"17918",500,1,"3",3,"396.39",2
"18067",40,4,"1",1,"396.33",2
"15577",151,3,"5",4,"396.03",2
"13879",645,1,"1",2,"395.50",2
"13083",4,5,"3",3,"395.43",2
"12677",555,1,"2",2,"395.10",2
"16538",541,1,"3",3,"395.07",2
"18048",203,2,"3",3,"394.93",2
"16207",25,4,"1",1,"394.38",2
"15386",186,3,"1",1,"394.14",2
"12499",560,1,"1",2,"393.72",2
"17300",390,2,"2",2,"393.64",2
"15345",45,4,"1",1,"393.54",2
"15437",262,2,"2",3,"393.45",2
"17563",578,1,"2",2,"392.38",2
"18110",19,4,"2",2,"392.28",2
"16827",393,2,"5",4,"392.13",2
"16783",436,1,"1",1,"391.95",2
"14072",666,1,"1",1,"390.85",2
"14197",410,1,"1",1,"390.05",2
"18024",152,3,"2",2,"389.78",2
"17116",648,1,"1",1,"389.78",2
"17379",11,5,"1",1,"389.72",2
"14752",43,4,"1",1,"389.64",2
"13345",287,2,"1",1,"389.50",2
"17479",632,1,"1",1,"389.26",2
"17286",21,4,"3",3,"389.18",2
"12690",205,2,"1",2,"389.01",2
"18227",217,2,"2",2,"388.75",2
"15592",46,4,"1",1,"388.58",2
"13896",625,1,"1",2,"388.55",2
"13899",16,5,"2",2,"388.52",2
"13673",18,5,"2",2,"387.44",2
"17771",56,4,"4",3,"387.41",2
"17595",12,5,"2",2,"386.69",2
"16148",296,2,"2",2,"386.62",2
"17614",57,4,"1",2,"386.32",2
"14779",280,2,"3",3,"386.15",2
"13584",306,2,"3",3,"385.70",2
"16492",540,1,"1",1,"385.56",2
"12973",413,1,"1",1,"385.55",2
"12889",381,2,"4",3,"385.46",2
"12829",336,2,"3",3,"385.30",2
"14826",581,1,"2",2,"385.20",2
"17617",558,1,"1",2,"385.19",2
"17711",10,5,"2",2,"385.10",2
"17171",289,2,"2",2,"384.59",2
"16868",394,2,"3",3,"384.56",2
"16433",28,4,"2",2,"384.52",2
"17357",24,4,"2",2,"384.39",2
"13966",435,1,"1",2,"384.26",2
"16982",60,3,"1",2,"384.06",2
"14598",44,4,"2",2,"384.04",2
"15155",383,2,"1",2,"383.97",2
"13792",66,3,"3",3,"383.95",2
"17804",376,2,"3",3,"383.78",2
"12515",353,2,"1",1,"383.70",2
"15440",54,4,"3",3,"383.68",2
"12547",197,2,"3",3,"383.58",2
"12832",32,4,"2",2,"383.03",2
"13817",29,4,"2",2,"382.98",2
"17403",36,4,"2",2,"382.87",2
"14767",474,1,"1",1,"382.81",2
"16988",5,5,"2",2,"382.67",2
"13657",10,5,"2",2,"382.14",2
"17753",464,1,"4",3,"382.06",2
"17250",3,5,"2",2,"381.97",2
"14908",74,3,"2",2,"381.90",2
"16304",694,1,"1",1,"381.66",2
"15090",308,2,"1",2,"381.32",2
"17393",410,1,"2",2,"381.15",2
"17903",394,2,"1",1,"381.09",2
"15048",65,3,"4",3,"381.00",2
"12796",628,1,"1",1,"381.00",2
"17573",29,4,"3",3,"380.60",2
"17936",5,5,"1",1,"380.13",2
"14731",47,4,"3",3,"380.02",2
"16577",666,1,"1",2,"380.00",2
"16552",242,2,"2",3,"379.73",2
"14200",617,1,"1",1,"379.20",2
"16909",72,3,"1",2,"379.14",2
"16930",26,4,"3",3,"378.89",2
"13372",89,3,"1",1,"378.64",2
"17078",36,4,"2",2,"378.20",2
"12651",334,2,"4",3,"377.75",2
"12941",724,1,"1",1,"377.49",2
"17736",9,5,"3",3,"377.44",2
"17783",72,3,"3",3,"376.96",2
"17717",421,1,"1",2,"376.92",2
"16544",519,1,"4",4,"376.70",2
"17489",58,4,"2",2,"376.64",2
"14353",215,2,"3",3,"376.50",2
"13997",519,1,"3",3,"376.46",2
"14531",479,1,"1",1,"376.34",2
"13688",635,1,"1",2,"375.50",2
"14448",9,5,"2",2,"375.35",2
"14294",407,2,"1",1,"375.34",2
"14067",63,3,"2",2,"374.70",2
"17912",310,2,"6",4,"374.55",2
"17568",633,1,"1",2,"374.45",2
"14736",485,1,"2",2,"374.05",2
"13351",66,3,"1",1,"373.94",2
"13283",59,3,"4",4,"373.36",2
"17810",668,1,"2",2,"373.16",2
"15337",411,1,"1",1,"373.02",2
"13197",609,1,"1",1,"373.01",2
"14981",246,2,"2",2,"372.92",2
"12895",42,4,"2",2,"372.80",2
"12544",36,4,"1",1,"372.70",2
"12981",29,4,"2",2,"372.22",2
"13164",569,1,"2",2,"372.20",2
"17245",204,2,"2",2,"371.63",2
"18155",75,3,"3",3,"371.62",2
"15472",113,3,"1",1,"371.56",2
"18162",732,1,"1",2,"371.51",2
"14950",19,4,"1",2,"371.20",2
"15975",84,3,"1",1,"371.01",2
"15063",213,2,"1",2,"370.80",2
"15765",666,1,"1",1,"370.63",2
"14168",420,1,"2",2,"370.45",2
"15458",25,4,"2",3,"370.44",2
"17437",529,1,"1",1,"369.68",2
"15922",373,2,"1",1,"369.50",2
"16758",65,3,"1",1,"369.34",2
"14888",207,2,"1",1,"369.20",2
"14172",605,1,"3",3,"369.02",2
"15477",649,1,"1",1,"368.40",2
"17792",467,1,"2",2,"368.35",2
"15989",375,2,"2",3,"368.31",2
"14706",618,1,"1",1,"367.54",2
"14018",645,1,"1",1,"367.15",2
"14962",270,2,"4",3,"366.91",2
"14244",660,1,"1",1,"366.42",2
"12899",413,1,"1",1,"366.40",2
"17911",9,5,"1",1,"366.23",2
"16974",522,1,"2",2,"365.50",2
"15029",619,1,"1",2,"365.10",2
"13545",390,2,"2",2,"364.93",2
"17536",177,3,"3",3,"364.83",2
"14886",252,2,"1",1,"364.80",2
"15949",16,5,"2",3,"364.72",2
"15343",87,3,"1",1,"364.50",2
"15915",401,2,"1",1,"364.45",2
"14528",37,4,"1",1,"364.22",2
"16509",296,2,"1",1,"363.70",2
"14253",493,1,"2",2,"363.40",2
